@relation TrainingsetAROUSALeVALENZA

@attribute Gender {m,f}
@attribute PitchMin numeric
@attribute PitchMed numeric
@attribute PitchMax numeric
@attribute PitchMinMaxDiffLog numeric
@attribute PitchMinLog numeric
@attribute PitchMedLog numeric
@attribute PitchMaxLog numeric
@attribute PitchDevSta numeric
@attribute PitchSlope numeric
@attribute EnergyMin numeric
@attribute EnergyMed numeric
@attribute EnergyMax numeric
@attribute EnergyMinMaxDiff numeric
@attribute EnergyDevSta numeric
@attribute SpectrumCentralMoment numeric
@attribute SpectrumDevSta numeric
@attribute SpectrumGravityCentre numeric
@attribute SpectrumKurtosis numeric
@attribute SpectrumSkewness numeric
@attribute HarmonicityDevSta numeric
@attribute HarmonicityMax numeric
@attribute HarmonicityMed numeric
@attribute HarmonicityMin numeric
@attribute Arousal {High,Medium,Low}
@attribute Valenza {VeryNeg,Neutral,Positive,Negative}

@data
f,160.29633,256.17913,358.67667,198.38039,160.29704,250.50941,358.67743,53.60779,646.45632,36.69824,56.77317,78.82881,42.130573,13.39628,1337735646.79628,624.37125,900.0727,73.50016,5.49594,4.59851,36.11314,9.97858,-226.25203,High,Positive
f,146.28191,197.81242,239.19447,92.912415,146.28223,196.27092,239.19464,24.06058,227.26671,36.5558,56.03355,72.90533,36.349525,12.1503,846734664.5867,569.48579,768.27445,60.45651,4.58457,4.45733,37.83418,13.49886,-226.52851,Low,Negative
f,120.72168,205.58946,281.09788,160.37894,120.7223,202.3603,281.10122,35.15216,460.65082,36.66899,57.05074,79.30397,42.63498,13.49175,5141769041.33375,1504.55874,1303.41692,2.2476,1.50968,6.22793,37.24828,7.42947,-225.79521,High,VeryNeg
f,133.96999,196.64654,569.63997,435.66928,133.97067,189.60229,569.63997,70.12133,605.40837,33.84,50.74778,68.71135,34.87135,11.30113,3525800487.25969,1084.46407,805.69826,11.58014,2.76447,5.74463,26.02123,8.92354,-225.82624,Medium,Neutral
f,162.82847,222.0724,337.53532,174.72302,162.83029,217.14207,337.55332,48.25924,633.23044,36.92163,55.86285,72.4881,35.566467,11.57995,4435899391.744002,1025.42284,682.22285,22.01931,4.11408,5.11336,37.80211,7.83278,-226.42863,High,Positive
f,149.53468,186.83484,234.42612,84.94963,149.54104,186.0217,234.49068,17.43615,273.61127,36.76293,55.16948,69.43464,32.671707,10.9756,1858483722.07195,714.00295,517.05193,39.71427,5.10574,5.79287,28.37976,12.70592,-226.29191,Low,Negative
f,110.96447,203.65664,327.47838,216.51422,110.96447,195.04369,327.47869,60.60487,519.70156,36.81528,55.31259,82.73644,45.92116,14.23472,10577260239.60829,1484.04598,1217.25924,13.2417,3.23617,4777,39.41874,6.49122,-226.4886,High,VeryNeg
f,107.64118,178.16225,236.28217,128.64102,107.64118,175.22002,236.28219,31.03062,248.45819,34.8887,54.87247,76.71137,41.822674,10.84503,7262267795.58416,1104.25042,859.52905,35.09389,5.39349,5.66167,37.26675,10.7867,-226.49667,Medium,Neutral
f,143.75805,224.83883,356.1027,212.34462,143.7581,216.98739,356.10272,62.9512,496.51061,36.30975,57.13453,77.03164,40.72189,11.70574,13717405559.06861,1457.02462,901.92118,21.30636,4.43477,6.4186,38.24834,10.34907,-226.82276,High,Positive
f,137.71411,212.12819,277.19995,139.49625,137.71411,210.18854,277.21036,28.93299,327.37892,36.8341,57.60628,79.28997,42.45587,12.24543,9060827826.85942,1155.37133,796.13991,39.34405,5.87494,4.74147,31.81107,13.54995,-226.73149,Low,Negative
f,110.37664,216.57054,282.95739,172.5809,110.37664,211.46869,282.95754,43.39085,352.03623,34.29808,58.55972,82.93982,48.64174,13.79678,4065327299.14778,1084.25186,1044.43968,16.81674,3.18937,4.0108,32.16122,8.68043,-225.83648,High,VeryNeg
f,120.20352,171.41541,218.47314,98.26444,120.20899,169.68926,218.47343,23.68975,160.76969,33.3815,53.23867,76.51062,43.12912,11.62864,2427653219.51841,780.04909,851.79736,45.6055,5.11471,4.10788,40.55437,10.61112,-227.00029,Medium,Neutral
f,154.32447,242.40234,343.35821,189.03067,154.32809,237.11316,343.35875,50.02513,581.46937,37.32373,58.4983,79.56183,42.2381,12.17862,4352860439.76248,910.74194,742.93845,47.57325,5.76221,4.26554,41.59197,10.54083,-226.84852,High,Positive
f,152.93905,202.75126,249.48122,96.54361,152.93929,201.17308,249.48289,24.81115,344.02059,37.76079,56.96746,74.59723,36.836437,11.47503,1792545218.27352,673.68581,679.18924,57.24166,5.8627,4.47148,40762,12.38843,-226.64929,Low,Negative
f,105.59435,190.42572,248.85988,143.26553,105.59435,187.59205,248.85988,31.36141,289.34124,44.90607,56.77393,79.35113,34.445057,9.20177,4333796707.112002,1144.4627,1478.74581,14.66318,2.8911,3.28476,31.10527,2.75154,-225.83513,High,VeryNeg
f,107.66094,211.13979,558.04141,450.38043,107.66094,198.80249,558.04141,86.26265,670.14625,45.19213,53.54164,73.32691,28.13478,7.24823,21938167911.584788,1870.36488,1560.02244,11.71924,3.35291,4.77674,31.79956,5.55133,-226.23333,Medium,Neutral
f,143.19009,227.92438,331.82417,188.6341,143.19009,221.42864,331.8242,54.59739,341.30754,45.22629,55.57394,74.75434,29.52805,7.56863,5247957725.45233,1068.91784,1440.18146,29.46536,4.29692,5.1179,31.08934,6.7238,-226.03161,High,Positive
f,141.78763,249.44189,589.66546,448.03915,141.78763,230.47227,589.82676,115.72568,1042.54565,44.56347,54.69674,70.70858,26.145111,7.38117,5927339929.31101,1078.40445,1098.5086,32.61909,4.72623,4.23291,31.49634,7.44585,-225.84615,Low,Negative
f,152.64175,202.56309,563.44254,410.80075,152.64181,194.76729,563.44254,75.27572,445.26963,45.37986,53.87561,79.33898,33.95912,9.1055,3645086885.40142,957.78963,1273.5934,29.16031,4.14856,4.4306,33.77609,5.28829,-225.88244,High,VeryNeg
f,142.12172,225.14885,597.33813,455.21643,142.12172,205.31596,597.33813,121.81778,416.72148,45.11234,52.34982,71.03175,25.919415,6.9707,3752901752.75395,884.09156,1033.29406,49.47387,5.43095,4.53202,30.51259,5.62046,-226.07629,Medium,Neutral
f,133.8377,228.99053,323.43946,189.60358,133.83927,223.31567,323.44285,50.14655,478.29348,42.40708,55.77431,72.27488,29.867798,8.56428,6824961846.26374,1362.13353,1373.89396,12.70542,2.70048,4.83932,33.68072,5.15956,-225.98202,High,Positive
f,149.43119,227.56735,594.34558,434742,159.60358,211.14043,594.34558,108.32213,904.4799,45.70834,54.11263,75.04563,29.337292,7.04147,2099677107.26748,829.0107,819.97534,32.50193,3.68529,4.48351,30.32164,7.28057,-225.67121,Low,Negative
f,109.84448,232.31998,514.01895,404.17444,109.84448,223.80432,514.01895,65.80883,518.32149,45.84718,56237,80.09223,34.245052,8.54715,3329571666.63149,797.01076,1025.44245,64.77501,6.57651,4.89954,36.42647,7.03892,-226.35038,High,VeryNeg
f,130.86602,283.65191,590.5346,462.7707,130.86602,248.49236,593.63673,154.34605,1978.56848,45.86916,52.38103,71.6513,25.782139,5.78744,6509320822.98439,1036.72962,1020.75694,45.66577,5.8417,3.80751,30.02753,4.83683,-225.84392,Medium,Neutral
f,155.91817,253.16376,587.85674,431.9364,155.92035,248.64358,587.85674,52.11937,525.97078,45.59992,54.95496,75.9192,30.319279,7.77016,2625865995.14888,705.35071,944.18204,94.14555,7.48268,4.82963,36.83445,9.58948,-226.41413,High,Positive
f,160.79885,244.17174,597.81043,437.0113,160.79914,235.52831,597.81043,79.96309,926.86848,45.82811,54.84691,74.84924,29.021133,7.57641,726994946.48999,512.80118,892.36815,89.49617,5.39119,4.42283,36.2706,11.30372,-226.31195,Low,Negative
f,125.76516,186.89648,245.17858,119.410866,125.76771,184.23693,245.17858,30.27036,327.71171,44.75566,53.60072,74.52344,29.767776,8.22033,16503822279.23068,1682.35399,1477.32214,13.41801,3.46603,4.03304,29.77177,4.30482,-225.89914,High,VeryNeg
f,119.97893,236.98603,579.93858,459.95966,119.97893,213.11667,579.93858,125.40385,1561.90966,45.56365,52.47999,70.58921,25.025562,5.82919,29238900932.80448,2140.74346,1571.60634,8.16833,2.98035,4.17209,27.74431,5.06846,-225.73045,Medium,Neutral
f,141.27827,221.31533,304.81513,163.53606,141.27922,217.52239,304.81528,40.57288,401.61764,45.96722,55.01653,71.86427,25.897053,7.3563,43275649892.301536,2492.72446,1663.19256,6.93482,2.79396,4.34626,31.86997,5.17801,-226.10451,High,Positive
f,161.11995,220.29868,603.17961,445.1418,161.12003,209.86327,606.26185,88.13504,1052.24936,45.81612,54.73568,68.6687,22.852581,6.8921,20179368263.887808,1666.58884,1180.64499,20.26263,4.35935,4.14768,34.88045,6.81118,-225.91572,Low,Negative
f,131.62175,190.97232,232.78873,101.16728,131.62175,188.82122,232.78903,28.13344,365.29116,45.92156,54.80562,76.51114,30.58958,9.09861,2070667409.41854,758.76832,1059.38607,41.5222,4.74005,4.39855,33.69899,4.22726,-226.02622,High,VeryNeg
f,128.26688,198.81785,536.20502,407.93814,128.26688,193.48622,536.20502,57.15148,645.86107,45.75885,53.9014,73.71942,27.960571,7.41334,1930192295.65097,694.52383,1015.8141,68.74107,5.76155,4.61775,32.29059,8.07532,-226.08608,Medium,Neutral
f,85.91182,240.69994,542.80154,456.8897,85.91182,231.54466,542.80154,66.62173,927.00161,46.19738,55138,71.47495,25.277573,7.9983,7678244008.17936,1113.05139,1081.62191,41.57119,5.56822,5.07462,31.40518,6.50164,-225.84136,High,Positive
f,149.9177,208.17179,454.62093,304.7034,149.9183,202.8452,454.6217,55.7955,503.57313,45.50898,56.15606,74.19217,28.68319,8.1865,1184823995.9871,632.82005,890.6893,47.6004,4.67534,4.20785,33.55119,9.74181,-226.24295,Low,Negative
f,111.08389,204.41288,501.28439,390.2005,111.08389,195.76584,501.28439,74.62867,829.60659,45.20909,52.15348,70.48946,25.280373,7.23821,29774018842.510748,2192.13906,1636.72162,8.5667,2.8264,4.05226,30.98968,4.45974,-225.52746,High,VeryNeg
f,152.47921,222.40838,546.46217,393.98294,152.47922,212.75451,546.46217,79.58716,862.54365,45.63493,53.12293,67.21148,21.57655,6.35194,43438847598.222104,2670.0305,1781.72018,4.26665,2.28207,4.46662,28.90797,4.54825,-225.39484,Medium,Neutral
f,166.95209,251.67987,559.09826,392.21725,166.95212,242.31433,559.16938,80.59466,739.72342,45.23229,52.64034,67.67974,22.447453,6.85978,59646913402.672368,3041.16027,2002.45286,3.21336,2.12066,4.55659,31.32568,5.92873,-226.28185,High,Positive
f,172.10551,209.77772,524.09099,351.98547,172.10552,205.47758,524.09099,53.09571,472.0255,45.3947,53.59241,66.16205,20.76735,6.49854,21430219511.945128,1653.26162,1116.72,23.90338,4.74244,5.00694,33.96676,7.94867,-226.04088,Low,Negative
f,164.25963,262.53589,527.80311,363.90546,164.26007,247.7871,528.16551,95.97905,590.37807,42.20305,64.48518,91.56477,49.361725,16.20321,4631316103.97763,1054.33492,1352.11065,24.60888,3.95156,6.04655,36.48739,7.8836,-226.6726,High,VeryNeg
f,165.67523,213.32758,368.68557,203.01154,165.67527,207.36641,368.6868,55.56131,392.67881,42.58998,59.00281,81.89558,39.305595,11.11421,1695015000.31634,686.14607,1083.93886,52.35767,5.24715,4.76043,33.41808,9.22032,-226603,Medium,Neutral
f,239.46385,305.95752,459.83482,220.37125,239.46387,300.57573,459.83511,60.99724,407.47059,43.72541,60.87804,79.46729,35.741882,10.75807,380234984.0001,495.34441,1185.48337,42.27233,3.12846,4.31388,47.40333,12.20484,-227.02896,High,Positive
f,105.29384,231.33961,553.10394,447.8119,105.29389,222.02346,553.10577,78.28251,469.62129,43.91229,57.27897,71.17637,27.26408,7.65509,3259512268.35192,768.88978,851.93119,77.37395,7.17068,4.32871,30.64074,10.69388,-226.04502,Low,Negative
f,166.73296,226.8827,326.5292,159.79468,166.73666,221.52612,326.53134,51013,379.42979,35.04741,63.19074,91.34694,56.29953,21.16643,3661289474.20437,1124.20833,1598.94003,15.07238,2.57688,4.08197,29.56397,6.2455,-226.19205,High,VeryNeg
f,181.63569,220.28717,288.89344,107.25745,181.63598,217.61459,288.89344,34.6173,248.16453,34.55548,47.41335,74.3234,39.76792,12.04704,1123716383.25458,558.56146,916.72377,96.53337,6.44828,3.73232,32.59463,10.74581,-225.98127,Medium,Neutral
f,278.01329,339.34923,557.77863,279.77838,278.01332,333.01938,557.79167,70.83536,435.72148,34.68252,57.07968,79.61961,44.93709,14.59381,956768035.16093,680.1226,1074.1356,23.42713,3.0412,5.24471,38.03555,14.34727,-226.48776,High,Positive
f,212.40565,249.41957,307.77715,95.36104,212.41612,247.47589,307.77716,32.15323,142.97348,34.7909,52.97266,69.97765,35.186752,12.50631,979062371.42098,658.00271,967.73594,25.8171,3.43659,5.04921,22.83123,15.23639,-226.31262,Low,Negative
f,160.43244,243.32893,350.23175,189.79897,160.43382,237.5013,350.23279,52.85294,527.20255,35.1357,64.85636,91.94025,56.804546,19.44996,4697946575.25597,1177.58167,1599.82007,17.13544,2.87697,5.20414,31.22323,5.73094,-226.22899,High,VeryNeg
f,84.60003,225.05111,365.5919,280.99185,84.60003,209.1598,365.5919,76.0398,398.12609,34.29645,52.50422,72.20864,37.91219,12.51777,3660117643.41302,1063.46406,1237.4872,15.21109,3.04317,4.84446,42.36854,6.28095,-226.95018,Medium,Neutral
f,98.91601,286.61276,419.49103,315936,103.55536,268.51377,419.49136,88.24487,553.84929,35.47189,64.32489,82.36557,46.89368,13.12396,1293267788.0897,716.97804,1183.80054,25.18213,3.5089,3.61797,34.8917,11.86423,-226.81131,High,Positive
f,97.01881,230.14935,306.86526,209.8464,97.01885,223.24771,306.86526,48.09324,296.25918,34.61869,53.30858,74.50421,39.88552,12.69454,3573704262.00016,921.26207,1027.17025,29.26001,4.57056,5.28478,41.29704,9.56976,-226.82846,Low,Negative
f,150.86263,205.51836,275.79353,124.948395,150.86267,201.88294,275.81108,39.12285,280.8524,35.44615,58.6938,86.40655,50.960396,17.57809,5898765125.51791,1375.75198,1767.78733,9.18438,2.26538,4.13152,27.6087,5.75051,-226.25868,High,VeryNeg
f,159.44235,187.13354,233.21792,73.77092,159.44782,185.57704,233.21874,24.81337,134.49414,35.10517,49.50645,70.80213,35.69696,11.89855,7044773367.67458,1270.29128,1361.86554,18.97416,3.43682,4.07718,32.16513,8.83509,-226.72494,Medium,Neutral
f,226.49688,285.05919,366.14328,139.61003,226.53557,281.27197,366.1456,47.46543,221.32822,35.53197,65.21008,81.40165,45.86968,11.08637,3552131661.94257,830.58585,952.31168,54.78679,6.1992,5.3006,30.32524,14.84803,-226.55712,High,Positive
f,88.77964,210.54144,271.12353,178.13129,92.99225,205.33184,271.12353,41.58271,221.49844,35.72084,59.90125,78.37582,42.654976,12.81933,3663497823.0947,925.10027,1111.37163,34.12693,4.62732,4.75761,31.70563,11.58355,-227.18722,Low,Negative
f,157.4104,220.35267,440.53013,283.39874,157.41045,214.66235,440.80916,54.68991,415.78765,35.49178,65.59475,91.9836,56.491817,16.97238,5325119596.46752,1211.37914,1710.25631,17.0464,2.99564,4.78775,28.38547,5.14426,-226.08965,High,VeryNeg
f,81.80639,190.50773,334.23615,252.42975,81.80639,185799,334.23615,42.51569,284.49338,35.1411,53.55181,79.82961,44.68851,13.18536,2673691090.06795,843.24597,1179.58505,31.06619,4.45911,4.47554,33.08996,8.1419,-226.48593,Medium,Neutral
f,187.18854,258.61814,453.27926,266.0907,187.18858,251.28901,453.27926,66.0702,259.14364,38.80567,65.71915,86.39879,47.593117,11.48879,1153681124.54252,667.57699,1289.59629,30.28777,3.87777,4.19293,44.63057,11.78097,-227.1898,High,Positive
f,159.7639,203.40406,324.51664,164.7528,159.76391,200.56252,324.51673,36.18952,202.69174,35.9255,56.80529,82.47351,46.54801,13.60364,1866820276.68346,668.07034,1068.22592,64.18357,6.26089,4.51883,36.09987,11.37426,-226.81471,Low,Negative
f,165.99515,225.76783,341.78289,175.78773,165.99516,222.4028,341.78291,39.19343,302.75287,35.05979,70.28197,89.63785,54.578056,16.41145,3748448769.9778,1251.73425,1672.3253,8.0295,1.91124,4.46562,32.22237,6.93542,-226531,High,VeryNeg
f,73.61201,201.57758,311.54622,234.36465,77.18284,195.05445,311.5475,46473,284.78649,34.89657,52.63351,74.11803,39.22146,11.99292,8561105488.27777,1225.3963,1113.30682,27.06339,4.65265,5.30619,39.8951,8.2168,-227.00781,Medium,Neutral
f,249.41671,326.08241,462.02342,212.59401,249.42939,322.5582,462.02342,47.8034,367.13258,35758,59.8421,75.37286,39.614864,11.35132,2441867453.69233,844.29022,1009.23908,33.92896,4.05739,4.39103,44.20551,13.1354,-227.02134,High,Positive
f,225.43325,285.84926,424.36324,198.92534,225.43874,281.65292,424.36407,49.89092,225.80819,35.43828,61.2702,81.78732,46.349045,12.4854,4570446369.50554,909.26885,694.08737,54.37304,6.07969,5.79028,44.55383,14.25484,-226999,Low,Negative
f,159.3534,209.34551,277.08079,117.7271,159.35375,206.49996,277.08085,34.88797,334.89816,36.06724,66.67599,91.4765,55.40926,19.11027,1927671765.61338,870.95022,1382.8069,18.90826,2.91778,5.06391,33.11261,6.73515,-225.52113,High,VeryNeg
f,90.95316,185.86744,235.9934,145.03877,90.95462,182.59406,235.9934,31.95377,284.36826,34.71414,50.22267,78.19474,43.4806,11.61145,1047970914.08058,683.38043,1160.86389,22.58881,3.28369,4.14059,37.5232,8.41283,-226.40601,Medium,Neutral
f,217.52276,277.91046,430.80157,213.2868,217.52277,271.50205,430.80958,64.05589,479.59838,35.79571,59.45519,83.94789,48.15218,14.25475,174316798.40603,377.47168,1057.9977,44.79665,3.24105,5.4404,50.73118,12.82934,-226.76862,High,Positive
f,189.73041,225.75555,298.52889,108.79849,189.73041,224.15003,298.52889,27.80902,209.91186,35.31241,54.58483,75.53272,40.220314,12.32831,505821135.70805,455.39614,962.74358,87.18531,5.35586,5.16301,42.3234,13.20695,-226.96806,Low,Negative
f,153.04944,217.23462,390.55592,237.50577,153.05036,212.92063,390.55612,46.57139,447.92152,35.53995,68.4361,90.63322,55.093266,14.18446,5046159156.05316,1179.23412,1591.88294,16.16763,3.07724,3.8285,32.60971,4.68956,-225.90898,High,VeryNeg
f,68.73467,174.86412,336.97562,264.93396,72.04165,166.8083,336.97562,49.68293,232.1293,35.3283,53.53515,76.47427,41.145973,10.27637,6058625891.79525,1172.37798,1276.94013,19.35103,3.75986,4.22539,35.19128,7.31145,-226.50128,Medium,Neutral
f,221.50144,267.32566,387.53338,165.92368,221.60971,265.65594,387.53338,31.22866,284.41058,34.64465,57.80943,79.79159,45.14694,12.22302,878363841.58003,516.07927,1003.87991,92.77934,6.39036,3.79912,47.70898,14.73885,-227.27787,High,Positive
f,90.70353,198.64254,531.9402,441.23666,90.70353,194.37201,531.9402,43.27024,327.44364,35.85228,62.03136,82.40437,46.552094,10.11618,2739125179.01572,783.76027,1050.86961,49.45327,5.68934,3.88436,43.36635,13.84949,-227.31186,Low,Negative
f,151.38968,215.57242,582.47514,431.06827,151.40689,209.42296,582.47514,58.95695,723.93269,35.23404,71.8538,91.19266,55.95862,16.55455,6162752303.64152,1407.66521,1666.99328,9.44288,2.20941,4.54283,34.63853,5.35833,-225.69213,High,VeryNeg
f,83.39321,186.75794,314.57111,231.18094,83.39321,181.85799,314.57417,45.80163,259.67071,34.79946,57.57799,77.19446,42.394997,11.83146,5125750252.49079,1143.48484,1135.00524,16.86142,3.4282,5.34435,40.59721,7.62224,-227.0486,Medium,Neutral
f,225.64353,285.60782,421.25158,195.60426,225.64733,282.77148,421.25158,42.90774,297.3932,34.91144,59.9924,81.3979,46.48646,12.52554,2622431904.04315,797.26614,999.69068,44.01403,5.17481,4.06723,42.76532,14.19583,-226.95502,High,Positive
f,185.27854,211.97126,285.46884,100.19032,185.27855,210.78834,285.46886,23.67119,179.72433,35.91904,57.49793,77.44639,41.527348,11.62103,4344625619.16341,916.71999,763.14265,44.06913,5.63952,5453,40.99501,13.11884,-227.11071,Low,Negative
f,157.80783,215.28905,259.95044,102.14226,157.80825,212.97057,259.9505,31.42535,271.60586,34.7174,61.41493,89.35839,54.64099,19.94112,2950514287.69575,1454.77069,2235.11238,2.64262,0.95833,4.3875,16.12911,5.87784,-226.41181,High,VeryNeg
f,78.1399,201.49825,513.05537,431.51703,81.53833,191.22758,513.05537,68.55189,525.99082,34.99955,51.94922,73.76985,38.7703,11.51785,1997982956.51348,896.19422,1081.55292,14.35168,2.77578,5.30187,31.21268,8.03874,-226291,Medium,Neutral
f,213.13516,281.91189,370.58426,157.4493,213.13517,276.99774,370.58448,53.33451,213.63999,35.21038,63.58997,83.25531,48.04493,13.87559,328323478.37604,454.26566,1124.22248,40.61669,3.50245,4.42281,44.46868,16.05145,-227.0916,High,Positive
f,171.21736,203.66947,255.85866,84.63559,171.22308,201.42605,255.85868,30.95384,122.73486,34.28203,55.44644,75.47975,41.197723,12.67259,623943838.79445,509.71092,967.1333,61.96513,4.71166,3.99346,21.39132,12.79726,-226818,Low,Negative
f,146.23838,202.6469,308.74953,162.51003,146.24113,199.65238,308.75117,36.6896,341.60933,37.3729,65.71306,92.10095,54.728054,18.50959,5070992809.26057,1270.89648,1648.70437,13.31589,2.47037,4.26469,29.76109,5.73809,-225.85092,High,VeryNeg
f,75.54066,180.46924,272.13851,193.00903,79.12972,175.42729,272.13877,38.07246,327.32088,36.71147,52.1652,74.8691,38.15763,11.21052,1894020947.83037,749.43504,880.89872,36.65541,4.49969,5.05121,31.22504,9.74932,-226.75941,Medium,Neutral
f,198.47745,255.02269,360.71762,162.27263,198.47746,249.92823,360.7501,53.04732,264.68892,37.4003,61.28488,82.17282,44.772522,12.66292,474788061.9307,514.99587,1016.62411,33.52014,3.47607,4.61655,43.35601,14.94861,-227.13517,High,Positive
f,84.57023,207.66881,257.31422,168.75055,88.56567,205.90102,257.31621,24.90261,185.71067,35.97221,57.65139,75.43774,39.465527,11529,935279744.36638,552.11488,845.20694,63.16595,5.55716,4.62212,37.95958,14.02586,-227.00263,Low,Negative
f,150.24167,207.96738,363.08671,212.83815,150.24855,202.10657,363.08671,52.98701,361.30648,43.38021,61.24915,88.2098,44.82959,15.32563,4115398812.94584,1152.74004,1617.00998,11.45042,2.68669,4.92591,26.43584,5.07208,-225.84306,High,VeryNeg
f,174.29077,218.25923,377653,203.36339,174.29106,213.32091,377.65445,51.59071,409.95718,43.10197,56.06416,77.06003,33.958057,10.66551,3226471720.84581,890.97834,1187.19809,34.12322,4.5617,5.03057,37.00437,7.52406,-226.39821,Medium,Neutral
f,183.39961,260.76216,420.38579,236.98619,183.39962,253.29966,420.38581,65.58858,415.45211,43.77772,61.28099,80.65199,36.87427,10.87249,1169617789.2409,591.66379,1164.93985,75.53354,5.64702,4.15937,38.76183,10.93034,-226.97033,High,Positive
f,85.74559,218.17468,298.10924,208.27206,89.83782,213.55968,298.1099,40.17306,249.60722,43.45926,57.83381,79.99995,36.540688,9.90873,1299145037.27835,538.81798,1005.84141,109.11516,8.30484,3.52952,38.38191,12.01259,-226.50148,Low,Negative
f,167.03538,251.57269,332.77621,165.74092,167.03538,247.52111,332.77631,43.70362,424622,35.07083,63.65277,90.00983,54.938995,18.47687,2900669013.20046,1102.38589,1714.95319,9.51714,2.1652,3.8541,36.08883,6.3713,-226.27839,High,VeryNeg
f,176.26369,214.21685,274.13966,97.88631,176.26369,212.52245,274.14998,27.22325,297.35264,35.33988,50.65611,70.29408,34.9542,9.81112,4225444609.18528,1003.84853,985.54661,25.77294,4.17703,5.06552,36.69658,9.76457,-226.5593,Medium,Neutral
f,304.93081,364.98544,439.98578,135.05515,304.93094,363.37227,439.98609,34.37867,340.57901,36.19851,62.96282,83.09183,46.89332,13.66604,697750159.63488,524.11344,1082.64427,49.67208,4.84645,4.49892,47.9552,15.22248,-227.62509,High,Positive
f,227.06942,276.90448,349.32613,122.25691,227.06993,275.55601,349.32685,27.60298,255.32694,34.90801,61.84422,78.14833,43.240322,11.83227,870598383.68881,539.24028,977.3869,59.52968,5.55227,4.99131,47.08442,15.03106,-227.54174,Low,Negative
f,155.14389,258.65357,335.75112,180.60684,155.14502,253.60395,335.75186,49.23926,300.06214,35.95893,72.4789,92.47135,56.51242,19.0643,11422297874.20431,1682.81372,2088.33613,12.44153,2.39687,5.00397,33.06996,5.58861,-225.98939,High,VeryNeg
f,167.9789,210.39041,273.28805,105.30844,167.97964,208.09456,273.28808,31.51105,191.41182,35.34073,51.1683,69.05053,33.7098,10.69588,2869801762.95064,889.24254,1010.28721,30.86307,4.08123,4.2303,37.65475,9.9735,-226.15013,Medium,Neutral
f,243.72484,300.27604,455.20447,211.47481,243.72997,294.65851,455.20476,62.4959,221.75728,35.49703,65.27055,84.0357,48.53867,13.0582,652669316.06737,703.55178,1254.91059,10.01512,1.87415,5.28874,35.00338,15.72237,-226.81922,High,Positive
f,174.33322,205.98916,260.20266,85.87036,174.33349,204.23477,260.20385,27.79734,140.35696,34.75075,55.99484,75.65683,40.90608,11.40397,1819224442.77639,682.7624,1016.59125,57.54085,5.71581,4.05198,39.63785,11.92653,-226.73423,Low,Negative
f,153.78078,237.2548,331.61048,177.83043,153.78114,234.50624,331.61158,35.39863,333.59217,34.10241,69.20898,92.36075,58.25834,17.99881,4831290099.05336,1341.80252,2012.83717,10.75342,1.99985,4.18972,33.71338,6.45256,-225.94991,High,VeryNeg
f,73.0119,192.11255,242.00663,165.53683,76.46993,190.19793,242.00677,25.19473,212.64518,34.28065,53.26717,74.95117,40.67052,10.9437,2217873684.01776,921.87436,1236.04033,16.12239,2.83088,3.72325,32.82725,9.50451,-226.47386,Medium,Neutral
f,244.68937,301.95832,414.12594,169.37381,244.75213,299.8709,414.12594,36.22856,245.18406,34.23684,61.16668,85.42161,51.18477,12.50197,1221895153.31613,652.57489,1057.47795,43.51614,4.39686,4.54561,42.91126,14.77886,-227.15697,High,Positive
f,179.6817,209.98295,291.7929,112.1109,179.68207,208.81561,291.79298,23.09185,134109,33.67474,56.14823,77.53413,43.859386,13.05989,839984995.74695,580.47632,985.33421,43.1159,4.29455,3.77243,45.14447,14.95971,-227.35361,Low,Negative
f,143.11627,231.38867,303.88357,160768,143.11627,227.5192,303.88427,41.11548,307.01725,33.63421,68.66106,91.61385,57.979645,18.51483,5525847733.84383,1290.8443,1934.96427,16.70784,2.56908,4.15,31.60047,4.78574,-225.64616,High,VeryNeg
f,160.90538,211.26344,281.56228,120.65703,160.90538,208.39438,281.5624,35.02085,184.52435,33.8679,53.6767,79.05175,45.18385,12.95832,1852138562.65348,808.04771,1129.74774,24.39549,3.51045,4.11602,36.11613,10.20284,-227.26483,Medium,Neutral
f,280.15958,331.52899,434.5261,154367,280.15959,328.13977,434.52659,49293,338.1753,33.18128,65.93028,88.21014,55.02886,15.57323,514438326.72027,563.13253,1103.93356,27.01345,2.88072,5.88931,41.70657,17.22617,-226.91269,High,Positive
f,187.60728,224.10791,290.78158,103.17531,187.60728,221.77579,290.78259,33.79648,109.21368,33.84021,62.00284,86.49539,52.65518,12.32279,472158083.67474,478.28642,1072.95548,40.38234,4.31542,5.29912,27.71405,17.13032,-227.21909,Low,Negative
f,154.09424,232.62169,337.68741,183.59314,154.09427,228.44929,337.68741,43.99479,424.42116,33.87693,69.11109,91.53896,57.662033,16.79978,4084949592.14799,1201.68781,1818.16977,13.63362,2.35403,4.58476,38.77205,5.14866,-226.54,High,VeryNeg
f,69.91036,216.8712,305.68199,232.39539,73.2866,211.82712,305.68199,44.18278,300.75681,34.04774,53.9462,79.09164,45.043896,11.4472,1922992939.66239,730.44141,1192.62435,48.05888,4.93425,4.20177,43.88672,8.73314,-226.25465,Medium,Neutral
